ccode,year,gender,age,broad_sector,sector21,geo,population
CIV,2023,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,25.0
CIV,2023,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,95.0
CIV,2023,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,24.0
CIV,2023,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,91.0
CIV,2024,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,43.0
CIV,2024,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,167.0
CIV,2024,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,42.0
CIV,2024,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,164.0
CIV,2024,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,41.0
CIV,2024,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,160.0
CIV,2024,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,40.0
CIV,2024,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,156.0
CIV,2024,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,39.0
CIV,2024,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,152.0
CIV,2024,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,38.0
CIV,2024,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,148.0
CIV,2024,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,37.0
CIV,2024,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,144.0
CIV,2024,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,36.0
CIV,2024,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,139.0
CIV,2024,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,35.0
CIV,2024,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,134.0
CIV,2024,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,33.0
CIV,2024,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,129.0
CIV,2025,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,44.0
CIV,2025,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,171.0
CIV,2025,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,43.0
CIV,2025,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,167.0
CIV,2025,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,42.0
CIV,2025,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,164.0
CIV,2025,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,41.0
CIV,2025,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,160.0
CIV,2025,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,40.0
CIV,2025,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,156.0
CIV,2025,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,39.0
CIV,2025,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,152.0
CIV,2025,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,38.0
CIV,2025,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,148.0
CIV,2025,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,37.0
CIV,2025,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,144.0
CIV,2025,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,36.0
CIV,2025,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,139.0
CIV,2025,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,34.0
CIV,2025,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,134.0
CIV,2015,male,15,Services,Financial and insurance activities,rural,13.0
CIV,2015,male,15,Services,Financial and insurance activities,urban,59.0
CIV,2015,male,16,Services,Financial and insurance activities,rural,12.0
CIV,2015,male,16,Services,Financial and insurance activities,urban,58.0
CIV,2015,male,17,Services,Financial and insurance activities,rural,12.0
CIV,2015,male,17,Services,Financial and insurance activities,urban,56.0
CIV,2015,male,18,Services,Financial and insurance activities,rural,12.0
CIV,2015,male,18,Services,Financial and insurance activities,urban,53.0
CIV,2015,male,19,Services,Financial and insurance activities,rural,11.0
CIV,2015,male,19,Services,Financial and insurance activities,urban,51.0
CIV,2015,male,20,Services,Financial and insurance activities,rural,11.0
CIV,2015,male,20,Services,Financial and insurance activities,urban,48.0
CIV,2015,male,21,Services,Financial and insurance activities,rural,10.0
CIV,2015,male,21,Services,Financial and insurance activities,urban,45.0
CIV,2015,male,22,Services,Financial and insurance activities,rural,9.0
CIV,2015,male,22,Services,Financial and insurance activities,urban,43.0
CIV,2015,male,23,Services,Financial and insurance activities,rural,9.0
CIV,2015,male,23,Services,Financial and insurance activities,urban,41.0
CIV,2015,male,24,Services,Financial and insurance activities,rural,9.0
CIV,2015,male,24,Services,Financial and insurance activities,urban,39.0
CIV,2016,male,15,Services,Financial and insurance activities,rural,12.0
CIV,2016,male,15,Services,Financial and insurance activities,urban,58.0
CIV,2016,male,16,Services,Financial and insurance activities,rural,11.0
CIV,2016,male,16,Services,Financial and insurance activities,urban,58.0
CIV,2016,male,17,Services,Financial and insurance activities,rural,11.0
CIV,2016,male,17,Services,Financial and insurance activities,urban,56.0
CIV,2016,male,18,Services,Financial and insurance activities,rural,11.0
CIV,2016,male,18,Services,Financial and insurance activities,urban,53.0
CIV,2016,male,19,Services,Financial and insurance activities,rural,10.0
CIV,2016,male,19,Services,Financial and insurance activities,urban,51.0
CIV,2016,male,20,Services,Financial and insurance activities,rural,10.0
CIV,2016,male,20,Services,Financial and insurance activities,urban,48.0
CIV,2016,male,21,Services,Financial and insurance activities,rural,9.0
CIV,2016,male,21,Services,Financial and insurance activities,urban,46.0
CIV,2016,male,22,Services,Financial and insurance activities,rural,9.0
CIV,2016,male,22,Services,Financial and insurance activities,urban,43.0
CIV,2016,male,23,Services,Financial and insurance activities,rural,8.0
CIV,2016,male,23,Services,Financial and insurance activities,urban,42.0
CIV,2016,male,24,Services,Financial and insurance activities,rural,8.0
CIV,2016,male,24,Services,Financial and insurance activities,urban,39.0
CIV,2017,male,15,Services,Financial and insurance activities,rural,17.0
CIV,2017,male,15,Services,Financial and insurance activities,urban,89.0
CIV,2017,male,16,Services,Financial and insurance activities,rural,17.0
CIV,2017,male,16,Services,Financial and insurance activities,urban,87.0
CIV,2017,male,17,Services,Financial and insurance activities,rural,17.0
CIV,2017,male,17,Services,Financial and insurance activities,urban,84.0
CIV,2017,male,18,Services,Financial and insurance activities,rural,16.0
CIV,2017,male,18,Services,Financial and insurance activities,urban,81.0
CIV,2017,male,19,Services,Financial and insurance activities,rural,15.0
CIV,2017,male,19,Services,Financial and insurance activities,urban,78.0
CIV,2017,male,20,Services,Financial and insurance activities,rural,15.0
CIV,2017,male,20,Services,Financial and insurance activities,urban,74.0
CIV,2017,male,21,Services,Financial and insurance activities,rural,14.0
CIV,2017,male,21,Services,Financial and insurance activities,urban,70.0
CIV,2017,male,22,Services,Financial and insurance activities,rural,13.0
CIV,2017,male,22,Services,Financial and insurance activities,urban,67.0
CIV,2017,male,23,Services,Financial and insurance activities,rural,12.0
CIV,2017,male,23,Services,Financial and insurance activities,urban,64.0
CIV,2017,male,24,Services,Financial and insurance activities,rural,12.0
CIV,2017,male,24,Services,Financial and insurance activities,urban,61.0
CIV,2018,male,15,Services,Financial and insurance activities,rural,37.0
CIV,2018,male,15,Services,Financial and insurance activities,urban,100.0
CIV,2018,male,16,Services,Financial and insurance activities,rural,36.0
CIV,2018,male,16,Services,Financial and insurance activities,urban,98.0
CIV,2018,male,17,Services,Financial and insurance activities,rural,35.0
CIV,2018,male,17,Services,Financial and insurance activities,urban,96.0
CIV,2018,male,18,Services,Financial and insurance activities,rural,34.0
CIV,2018,male,18,Services,Financial and insurance activities,urban,92.0
CIV,2018,male,19,Services,Financial and insurance activities,rural,33.0
CIV,2018,male,19,Services,Financial and insurance activities,urban,88.0
CIV,2018,male,20,Services,Financial and insurance activities,rural,31.0
CIV,2018,male,20,Services,Financial and insurance activities,urban,85.0
CIV,2018,male,21,Services,Financial and insurance activities,rural,30.0
CIV,2018,male,21,Services,Financial and insurance activities,urban,80.0
CIV,2018,male,22,Services,Financial and insurance activities,rural,28.0
CIV,2018,male,22,Services,Financial and insurance activities,urban,77.0
CIV,2018,male,23,Services,Financial and insurance activities,rural,27.0
CIV,2018,male,23,Services,Financial and insurance activities,urban,74.0
CIV,2018,male,24,Services,Financial and insurance activities,rural,26.0
CIV,2018,male,24,Services,Financial and insurance activities,urban,70.0
CIV,2019,male,15,Services,Financial and insurance activities,rural,67.0
CIV,2019,male,15,Services,Financial and insurance activities,urban,112.0
CIV,2019,male,16,Services,Financial and insurance activities,rural,66.0
CIV,2019,male,16,Services,Financial and insurance activities,urban,109.0
CIV,2019,male,17,Services,Financial and insurance activities,rural,64.0
CIV,2019,male,17,Services,Financial and insurance activities,urban,107.0
CIV,2019,male,18,Services,Financial and insurance activities,rural,62.0
CIV,2019,male,18,Services,Financial and insurance activities,urban,103.0
CIV,2019,male,19,Services,Financial and insurance activities,rural,60.0
CIV,2019,male,19,Services,Financial and insurance activities,urban,98.0
CIV,2019,male,20,Services,Financial and insurance activities,rural,57.0
CIV,2019,male,20,Services,Financial and insurance activities,urban,95.0
CIV,2019,male,21,Services,Financial and insurance activities,rural,55.0
CIV,2019,male,21,Services,Financial and insurance activities,urban,90.0
CIV,2019,male,22,Services,Financial and insurance activities,rural,52.0
CIV,2019,male,22,Services,Financial and insurance activities,urban,87.0
CIV,2019,male,23,Services,Financial and insurance activities,rural,50.0
CIV,2019,male,23,Services,Financial and insurance activities,urban,83.0
CIV,2019,male,24,Services,Financial and insurance activities,rural,48.0
CIV,2019,male,24,Services,Financial and insurance activities,urban,80.0
CIV,2020,male,15,Services,Financial and insurance activities,rural,88.0
CIV,2020,male,15,Services,Financial and insurance activities,urban,201.0
CIV,2020,male,16,Services,Financial and insurance activities,rural,86.0
CIV,2020,male,16,Services,Financial and insurance activities,urban,196.0
CIV,2020,male,17,Services,Financial and insurance activities,rural,84.0
CIV,2020,male,17,Services,Financial and insurance activities,urban,190.0
CIV,2020,male,18,Services,Financial and insurance activities,rural,81.0
CIV,2020,male,18,Services,Financial and insurance activities,urban,184.0
CIV,2020,male,19,Services,Financial and insurance activities,rural,78.0
CIV,2020,male,19,Services,Financial and insurance activities,urban,177.0
CIV,2020,male,20,Services,Financial and insurance activities,rural,75.0
CIV,2020,male,20,Services,Financial and insurance activities,urban,171.0
CIV,2020,male,21,Services,Financial and insurance activities,rural,72.0
CIV,2020,male,21,Services,Financial and insurance activities,urban,164.0
CIV,2020,male,22,Services,Financial and insurance activities,rural,69.0
CIV,2020,male,22,Services,Financial and insurance activities,urban,157.0
CIV,2020,male,23,Services,Financial and insurance activities,rural,66.0
CIV,2020,male,23,Services,Financial and insurance activities,urban,151.0
CIV,2020,male,24,Services,Financial and insurance activities,rural,64.0
CIV,2020,male,24,Services,Financial and insurance activities,urban,145.0
CIV,2021,male,15,Services,Financial and insurance activities,rural,93.0
CIV,2021,male,15,Services,Financial and insurance activities,urban,305.0
CIV,2021,male,16,Services,Financial and insurance activities,rural,91.0
CIV,2021,male,16,Services,Financial and insurance activities,urban,298.0
CIV,2021,male,17,Services,Financial and insurance activities,rural,89.0
CIV,2021,male,17,Services,Financial and insurance activities,urban,291.0
CIV,2021,male,18,Services,Financial and insurance activities,rural,86.0
CIV,2021,male,18,Services,Financial and insurance activities,urban,282.0
CIV,2021,male,19,Services,Financial and insurance activities,rural,83.0
CIV,2021,male,19,Services,Financial and insurance activities,urban,273.0
CIV,2021,male,20,Services,Financial and insurance activities,rural,80.0
CIV,2021,male,20,Services,Financial and insurance activities,urban,263.0
CIV,2021,male,21,Services,Financial and insurance activities,rural,77.0
CIV,2021,male,21,Services,Financial and insurance activities,urban,254.0
CIV,2021,male,22,Services,Financial and insurance activities,rural,75.0
CIV,2021,male,22,Services,Financial and insurance activities,urban,244.0
CIV,2021,male,23,Services,Financial and insurance activities,rural,72.0
CIV,2021,male,23,Services,Financial and insurance activities,urban,234.0
CIV,2021,male,24,Services,Financial and insurance activities,rural,68.0
CIV,2021,male,24,Services,Financial and insurance activities,urban,225.0
CIV,2022,male,15,Services,Financial and insurance activities,rural,74.0
CIV,2022,male,15,Services,Financial and insurance activities,urban,380.0
CIV,2022,male,16,Services,Financial and insurance activities,rural,72.0
CIV,2022,male,16,Services,Financial and insurance activities,urban,373.0
CIV,2022,male,17,Services,Financial and insurance activities,rural,70.0
CIV,2022,male,17,Services,Financial and insurance activities,urban,364.0
CIV,2022,male,18,Services,Financial and insurance activities,rural,68.0
CIV,2022,male,18,Services,Financial and insurance activities,urban,354.0
CIV,2022,male,19,Services,Financial and insurance activities,rural,66.0
CIV,2022,male,19,Services,Financial and insurance activities,urban,343.0
CIV,2022,male,20,Services,Financial and insurance activities,rural,64.0
CIV,2022,male,20,Services,Financial and insurance activities,urban,332.0
CIV,2022,male,21,Services,Financial and insurance activities,rural,62.0
CIV,2022,male,21,Services,Financial and insurance activities,urban,321.0
CIV,2022,male,22,Services,Financial and insurance activities,rural,60.0
CIV,2022,male,22,Services,Financial and insurance activities,urban,310.0
CIV,2022,male,23,Services,Financial and insurance activities,rural,58.0
CIV,2022,male,23,Services,Financial and insurance activities,urban,297.0
CIV,2022,male,24,Services,Financial and insurance activities,rural,55.0
CIV,2022,male,24,Services,Financial and insurance activities,urban,285.0
CIV,2023,male,15,Services,Financial and insurance activities,rural,74.0
CIV,2023,male,15,Services,Financial and insurance activities,urban,384.0
CIV,2023,male,16,Services,Financial and insurance activities,rural,73.0
CIV,2023,male,16,Services,Financial and insurance activities,urban,376.0
CIV,2023,male,17,Services,Financial and insurance activities,rural,71.0
CIV,2023,male,17,Services,Financial and insurance activities,urban,368.0
