ccode,year,gender,age,broad_sector,sector21,population
CIV,2018,Female,15,Services,Administrative and support service activities,225.0
CIV,2018,Female,16,Services,Administrative and support service activities,220.0
CIV,2018,Female,17,Services,Administrative and support service activities,214.0
CIV,2018,Female,18,Services,Administrative and support service activities,206.0
CIV,2018,Female,19,Services,Administrative and support service activities,198.0
CIV,2018,Female,20,Services,Administrative and support service activities,190.0
CIV,2018,Female,21,Services,Administrative and support service activities,183.0
CIV,2018,Female,22,Services,Administrative and support service activities,175.0
CIV,2018,Female,23,Services,Administrative and support service activities,168.0
CIV,2018,Female,24,Services,Administrative and support service activities,162.0
CIV,2019,Female,15,Services,Administrative and support service activities,106.0
CIV,2019,Female,16,Services,Administrative and support service activities,104.0
CIV,2019,Female,17,Services,Administrative and support service activities,101.0
CIV,2019,Female,18,Services,Administrative and support service activities,97.0
CIV,2019,Female,19,Services,Administrative and support service activities,94.0
CIV,2019,Female,20,Services,Administrative and support service activities,90.0
CIV,2019,Female,21,Services,Administrative and support service activities,87.0
CIV,2019,Female,22,Services,Administrative and support service activities,84.0
CIV,2019,Female,23,Services,Administrative and support service activities,81.0
CIV,2019,Female,24,Services,Administrative and support service activities,78.0
CIV,2020,Female,15,Services,Administrative and support service activities,151.0
CIV,2020,Female,16,Services,Administrative and support service activities,147.0
CIV,2020,Female,17,Services,Administrative and support service activities,143.0
CIV,2020,Female,18,Services,Administrative and support service activities,138.0
CIV,2020,Female,19,Services,Administrative and support service activities,134.0
CIV,2020,Female,20,Services,Administrative and support service activities,129.0
CIV,2020,Female,21,Services,Administrative and support service activities,125.0
CIV,2020,Female,22,Services,Administrative and support service activities,120.0
CIV,2020,Female,23,Services,Administrative and support service activities,116.0
CIV,2020,Female,24,Services,Administrative and support service activities,112.0
CIV,2021,Female,15,Services,Administrative and support service activities,98.0
CIV,2021,Female,16,Services,Administrative and support service activities,95.0
CIV,2021,Female,17,Services,Administrative and support service activities,93.0
CIV,2021,Female,18,Services,Administrative and support service activities,90.0
CIV,2021,Female,19,Services,Administrative and support service activities,87.0
CIV,2021,Female,20,Services,Administrative and support service activities,84.0
CIV,2021,Female,21,Services,Administrative and support service activities,82.0
CIV,2021,Female,22,Services,Administrative and support service activities,79.0
CIV,2021,Female,23,Services,Administrative and support service activities,76.0
CIV,2021,Female,24,Services,Administrative and support service activities,73.0
CIV,2022,Female,15,Services,Administrative and support service activities,114.0
CIV,2022,Female,16,Services,Administrative and support service activities,111.0
CIV,2022,Female,17,Services,Administrative and support service activities,108.0
CIV,2022,Female,18,Services,Administrative and support service activities,105.0
CIV,2022,Female,19,Services,Administrative and support service activities,102.0
CIV,2022,Female,20,Services,Administrative and support service activities,99.0
CIV,2022,Female,21,Services,Administrative and support service activities,96.0
CIV,2022,Female,22,Services,Administrative and support service activities,93.0
CIV,2022,Female,23,Services,Administrative and support service activities,89.0
CIV,2022,Female,24,Services,Administrative and support service activities,86.0
CIV,2023,Female,15,Services,Administrative and support service activities,111.0
CIV,2023,Female,16,Services,Administrative and support service activities,108.0
CIV,2023,Female,17,Services,Administrative and support service activities,106.0
CIV,2023,Female,18,Services,Administrative and support service activities,103.0
CIV,2023,Female,19,Services,Administrative and support service activities,100.0
CIV,2023,Female,20,Services,Administrative and support service activities,97.0
CIV,2023,Female,21,Services,Administrative and support service activities,94.0
CIV,2023,Female,22,Services,Administrative and support service activities,91.0
CIV,2023,Female,23,Services,Administrative and support service activities,88.0
CIV,2023,Female,24,Services,Administrative and support service activities,85.0
CIV,2024,Female,15,Services,Administrative and support service activities,182.0
CIV,2024,Female,16,Services,Administrative and support service activities,177.0
CIV,2024,Female,17,Services,Administrative and support service activities,172.0
CIV,2024,Female,18,Services,Administrative and support service activities,168.0
CIV,2024,Female,19,Services,Administrative and support service activities,163.0
CIV,2024,Female,20,Services,Administrative and support service activities,159.0
CIV,2024,Female,21,Services,Administrative and support service activities,154.0
CIV,2024,Female,22,Services,Administrative and support service activities,149.0
CIV,2024,Female,23,Services,Administrative and support service activities,144.0
CIV,2024,Female,24,Services,Administrative and support service activities,139.0
CIV,2025,Female,15,Services,Administrative and support service activities,187.0
CIV,2025,Female,16,Services,Administrative and support service activities,183.0
CIV,2025,Female,17,Services,Administrative and support service activities,178.0
CIV,2025,Female,18,Services,Administrative and support service activities,174.0
CIV,2025,Female,19,Services,Administrative and support service activities,169.0
CIV,2025,Female,20,Services,Administrative and support service activities,164.0
CIV,2025,Female,21,Services,Administrative and support service activities,160.0
CIV,2025,Female,22,Services,Administrative and support service activities,155.0
CIV,2025,Female,23,Services,Administrative and support service activities,150.0
CIV,2025,Female,24,Services,Administrative and support service activities,145.0
CIV,2015,Female,15,Agriculture,Agriculture; forestry and fishing,63695.0
CIV,2015,Female,16,Agriculture,Agriculture; forestry and fishing,62009.0
CIV,2015,Female,17,Agriculture,Agriculture; forestry and fishing,60030.0
CIV,2015,Female,18,Agriculture,Agriculture; forestry and fishing,57634.0
CIV,2015,Female,19,Agriculture,Agriculture; forestry and fishing,54988.0
CIV,2015,Female,20,Agriculture,Agriculture; forestry and fishing,52373.0
CIV,2015,Female,21,Agriculture,Agriculture; forestry and fishing,49727.0
CIV,2015,Female,22,Agriculture,Agriculture; forestry and fishing,47328.0
