ccode,year,gender,age,age_group,broad_sector,formality,population
CIV,2023,Female,41,35-44,Services,Formal,56.0
CIV,2023,Female,42,35-44,Services,Informal,145.0
CIV,2023,Female,42,35-44,Services,Formal,55.0
CIV,2023,Female,43,35-44,Services,Informal,139.0
CIV,2023,Female,43,35-44,Services,Formal,54.0
CIV,2023,Female,44,35-44,Services,Informal,133.0
CIV,2023,Female,44,35-44,Services,Formal,51.0
CIV,2023,Female,45,45-54,Services,Informal,121.0
CIV,2023,Female,45,45-54,Services,Formal,54.0
CIV,2023,Female,46,45-54,Services,Informal,115.0
CIV,2023,Female,46,45-54,Services,Formal,51.0
CIV,2023,Female,47,45-54,Services,Informal,109.0
CIV,2023,Female,47,45-54,Services,Formal,48.0
CIV,2023,Female,48,45-54,Services,Informal,102.0
CIV,2023,Female,48,45-54,Services,Formal,45.0
CIV,2023,Female,49,45-54,Services,Informal,95.0
CIV,2023,Female,49,45-54,Services,Formal,42.0
CIV,2023,Female,50,45-54,Services,Informal,88.0
CIV,2023,Female,50,45-54,Services,Formal,39.0
CIV,2023,Female,51,45-54,Services,Informal,81.0
CIV,2023,Female,51,45-54,Services,Formal,36.0
CIV,2023,Female,52,45-54,Services,Informal,75.0
CIV,2023,Female,52,45-54,Services,Formal,33.0
CIV,2023,Female,53,45-54,Services,Informal,70.0
CIV,2023,Female,53,45-54,Services,Formal,31.0
CIV,2023,Female,54,45-54,Services,Informal,66.0
CIV,2023,Female,54,45-54,Services,Formal,30.0
CIV,2024,Female,25,25-34,Services,Informal,284.0
CIV,2024,Female,25,25-34,Services,Formal,48.0
CIV,2024,Female,26,25-34,Services,Informal,273.0
CIV,2024,Female,26,25-34,Services,Formal,46.0
CIV,2024,Female,27,25-34,Services,Informal,264.0
CIV,2024,Female,27,25-34,Services,Formal,44.0
CIV,2024,Female,28,25-34,Services,Informal,253.0
CIV,2024,Female,28,25-34,Services,Formal,43.0
CIV,2024,Female,29,25-34,Services,Informal,244.0
CIV,2024,Female,29,25-34,Services,Formal,41.0
CIV,2024,Female,30,25-34,Services,Informal,235.0
CIV,2024,Female,30,25-34,Services,Formal,40.0
CIV,2024,Female,31,25-34,Services,Informal,227.0
CIV,2024,Female,31,25-34,Services,Formal,38.0
CIV,2024,Female,32,25-34,Services,Informal,218.0
CIV,2024,Female,32,25-34,Services,Formal,37.0
CIV,2024,Female,33,25-34,Services,Informal,209.0
CIV,2024,Female,33,25-34,Services,Formal,35.0
CIV,2024,Female,34,25-34,Services,Informal,200.0
CIV,2024,Female,34,25-34,Services,Formal,33.0
CIV,2024,Female,35,35-44,Services,Informal,172.0
CIV,2024,Female,35,35-44,Services,Formal,50.0
CIV,2024,Female,36,35-44,Services,Informal,164.0
CIV,2024,Female,36,35-44,Services,Formal,48.0
CIV,2024,Female,37,35-44,Services,Informal,158.0
CIV,2024,Female,37,35-44,Services,Formal,46.0
CIV,2024,Female,38,35-44,Services,Informal,155.0
CIV,2024,Female,38,35-44,Services,Formal,45.0
CIV,2024,Female,39,35-44,Services,Informal,155.0
CIV,2024,Female,39,35-44,Services,Formal,45.0
CIV,2024,Female,40,35-44,Services,Informal,154.0
CIV,2024,Female,40,35-44,Services,Formal,45.0
CIV,2024,Female,41,35-44,Services,Informal,154.0
CIV,2024,Female,41,35-44,Services,Formal,45.0
CIV,2024,Female,42,35-44,Services,Informal,152.0
CIV,2024,Female,42,35-44,Services,Formal,44.0
CIV,2024,Female,43,35-44,Services,Informal,147.0
CIV,2024,Female,43,35-44,Services,Formal,43.0
CIV,2024,Female,44,35-44,Services,Informal,142.0
CIV,2024,Female,44,35-44,Services,Formal,41.0
CIV,2024,Female,45,45-54,Services,Informal,137.0
CIV,2024,Female,45,45-54,Services,Formal,38.0
CIV,2024,Female,46,45-54,Services,Informal,131.0
CIV,2024,Female,46,45-54,Services,Formal,37.0
CIV,2024,Female,47,45-54,Services,Informal,125.0
CIV,2024,Female,47,45-54,Services,Formal,35.0
CIV,2024,Female,48,45-54,Services,Informal,117.0
CIV,2024,Female,48,45-54,Services,Formal,33.0
CIV,2024,Female,49,45-54,Services,Informal,110.0
CIV,2024,Female,49,45-54,Services,Formal,31.0
CIV,2024,Female,50,45-54,Services,Informal,102.0
CIV,2024,Female,50,45-54,Services,Formal,29.0
CIV,2024,Female,51,45-54,Services,Informal,94.0
CIV,2024,Female,51,45-54,Services,Formal,26.0
CIV,2024,Female,52,45-54,Services,Informal,87.0
CIV,2024,Female,52,45-54,Services,Formal,24.0
CIV,2024,Female,53,45-54,Services,Informal,81.0
CIV,2024,Female,53,45-54,Services,Formal,23.0
CIV,2024,Female,54,45-54,Services,Informal,77.0
CIV,2024,Female,54,45-54,Services,Formal,21.0
CIV,2025,Female,25,25-34,Services,Informal,328.0
CIV,2025,Female,25,25-34,Services,Formal,22.0
CIV,2025,Female,26,25-34,Services,Informal,317.0
CIV,2025,Female,26,25-34,Services,Formal,21.0
CIV,2025,Female,27,25-34,Services,Informal,305.0
CIV,2025,Female,27,25-34,Services,Formal,20.0
CIV,2025,Female,28,25-34,Services,Informal,294.0
CIV,2025,Female,28,25-34,Services,Formal,20.0
CIV,2025,Female,29,25-34,Services,Informal,283.0
CIV,2025,Female,29,25-34,Services,Formal,19.0
CIV,2025,Female,30,25-34,Services,Informal,273.0
CIV,2025,Female,30,25-34,Services,Formal,18.0
CIV,2025,Female,31,25-34,Services,Informal,263.0
CIV,2025,Female,31,25-34,Services,Formal,18.0
CIV,2025,Female,32,25-34,Services,Informal,253.0
CIV,2025,Female,32,25-34,Services,Formal,17.0
CIV,2025,Female,33,25-34,Services,Informal,242.0
CIV,2025,Female,33,25-34,Services,Formal,16.0
CIV,2025,Female,34,25-34,Services,Informal,231.0
CIV,2025,Female,34,25-34,Services,Formal,15.0
CIV,2025,Female,35,35-44,Services,Informal,213.0
CIV,2025,Female,35,35-44,Services,Formal,22.0
CIV,2025,Female,36,35-44,Services,Informal,202.0
CIV,2025,Female,36,35-44,Services,Formal,21.0
CIV,2025,Female,37,35-44,Services,Informal,195.0
CIV,2025,Female,37,35-44,Services,Formal,20.0
CIV,2025,Female,38,35-44,Services,Informal,191.0
CIV,2025,Female,38,35-44,Services,Formal,19.0
CIV,2025,Female,39,35-44,Services,Informal,189.0
CIV,2025,Female,39,35-44,Services,Formal,19.0
CIV,2025,Female,40,35-44,Services,Informal,187.0
CIV,2025,Female,40,35-44,Services,Formal,19.0
CIV,2025,Female,41,35-44,Services,Informal,185.0
CIV,2025,Female,41,35-44,Services,Formal,19.0
CIV,2025,Female,42,35-44,Services,Informal,183.0
CIV,2025,Female,42,35-44,Services,Formal,19.0
CIV,2025,Female,43,35-44,Services,Informal,179.0
CIV,2025,Female,43,35-44,Services,Formal,18.0
CIV,2025,Female,44,35-44,Services,Informal,173.0
CIV,2025,Female,44,35-44,Services,Formal,17.0
CIV,2025,Female,45,45-54,Services,Informal,169.0
CIV,2025,Female,45,45-54,Services,Formal,15.0
CIV,2025,Female,46,45-54,Services,Informal,163.0
CIV,2025,Female,46,45-54,Services,Formal,15.0
CIV,2025,Female,47,45-54,Services,Informal,156.0
CIV,2025,Female,47,45-54,Services,Formal,14.0
CIV,2025,Female,48,45-54,Services,Informal,147.0
CIV,2025,Female,48,45-54,Services,Formal,14.0
CIV,2025,Female,49,45-54,Services,Informal,138.0
CIV,2025,Female,49,45-54,Services,Formal,13.0
CIV,2025,Female,50,45-54,Services,Informal,129.0
CIV,2025,Female,50,45-54,Services,Formal,12.0
CIV,2025,Female,51,45-54,Services,Informal,120.0
CIV,2025,Female,51,45-54,Services,Formal,11.0
CIV,2025,Female,52,45-54,Services,Informal,111.0
CIV,2025,Female,52,45-54,Services,Formal,10.0
CIV,2025,Female,53,45-54,Services,Informal,104.0
CIV,2025,Female,53,45-54,Services,Formal,10.0
CIV,2025,Female,54,45-54,Services,Informal,98.0
CIV,2025,Female,54,45-54,Services,Formal,9.0
CIV,2015,Female,25,25-34,Agriculture,Informal,53212.0
CIV,2015,Female,25,25-34,Agriculture,Formal,378.0
CIV,2015,Female,26,25-34,Agriculture,Informal,51211.0
CIV,2015,Female,26,25-34,Agriculture,Formal,364.0
CIV,2015,Female,27,25-34,Agriculture,Informal,49249.0
CIV,2015,Female,27,25-34,Agriculture,Formal,350.0
CIV,2015,Female,28,25-34,Agriculture,Informal,47262.0
CIV,2015,Female,28,25-34,Agriculture,Formal,336.0
CIV,2015,Female,29,25-34,Agriculture,Informal,45328.0
CIV,2015,Female,29,25-34,Agriculture,Formal,322.0
CIV,2015,Female,30,25-34,Agriculture,Informal,43511.0
CIV,2015,Female,30,25-34,Agriculture,Formal,309.0
CIV,2015,Female,31,25-34,Agriculture,Informal,41704.0
CIV,2015,Female,31,25-34,Agriculture,Formal,297.0
CIV,2015,Female,32,25-34,Agriculture,Informal,40396.0
CIV,2015,Female,32,25-34,Agriculture,Formal,287.0
CIV,2015,Female,33,25-34,Agriculture,Informal,39804.0
CIV,2015,Female,33,25-34,Agriculture,Formal,283.0
CIV,2015,Female,34,25-34,Agriculture,Informal,39651.0
CIV,2015,Female,34,25-34,Agriculture,Formal,282.0
CIV,2015,Female,35,35-44,Agriculture,Informal,39431.0
CIV,2015,Female,35,35-44,Agriculture,Formal,319.0
CIV,2015,Female,36,35-44,Agriculture,Informal,39346.0
CIV,2015,Female,36,35-44,Agriculture,Formal,319.0
CIV,2015,Female,37,35-44,Agriculture,Informal,38849.0
CIV,2015,Female,37,35-44,Agriculture,Formal,315.0
CIV,2015,Female,38,35-44,Agriculture,Informal,37648.0
CIV,2015,Female,38,35-44,Agriculture,Formal,305.0
CIV,2015,Female,39,35-44,Agriculture,Informal,35984.0
CIV,2015,Female,39,35-44,Agriculture,Formal,291.0
CIV,2015,Female,40,35-44,Agriculture,Informal,34410.0
CIV,2015,Female,40,35-44,Agriculture,Formal,279.0
CIV,2015,Female,41,35-44,Agriculture,Informal,32849.0
CIV,2015,Female,41,35-44,Agriculture,Formal,266.0
CIV,2015,Female,42,35-44,Agriculture,Informal,31230.0
CIV,2015,Female,42,35-44,Agriculture,Formal,253.0
CIV,2015,Female,43,35-44,Agriculture,Informal,29584.0
CIV,2015,Female,43,35-44,Agriculture,Formal,240.0
CIV,2015,Female,44,35-44,Agriculture,Informal,27935.0
CIV,2015,Female,44,35-44,Agriculture,Formal,226.0
CIV,2015,Female,45,45-54,Agriculture,Informal,26366.0
CIV,2015,Female,45,45-54,Agriculture,Formal,107.0
CIV,2015,Female,46,45-54,Agriculture,Informal,24655.0
CIV,2015,Female,46,45-54,Agriculture,Formal,100.0
CIV,2015,Female,47,45-54,Agriculture,Informal,23113.0
CIV,2015,Female,47,45-54,Agriculture,Formal,94.0
CIV,2015,Female,48,45-54,Agriculture,Informal,21835.0
CIV,2015,Female,48,45-54,Agriculture,Formal,89.0
CIV,2015,Female,49,45-54,Agriculture,Informal,20745.0
CIV,2015,Female,49,45-54,Agriculture,Formal,84.0
CIV,2015,Female,50,45-54,Agriculture,Informal,19664.0
CIV,2015,Female,50,45-54,Agriculture,Formal,80.0
CIV,2015,Female,51,45-54,Agriculture,Informal,18627.0
CIV,2015,Female,51,45-54,Agriculture,Formal,76.0
CIV,2015,Female,52,45-54,Agriculture,Informal,17623.0
CIV,2015,Female,52,45-54,Agriculture,Formal,72.0
CIV,2015,Female,53,45-54,Agriculture,Informal,16625.0
CIV,2015,Female,53,45-54,Agriculture,Formal,68.0
CIV,2015,Female,54,45-54,Agriculture,Informal,15649.0
CIV,2015,Female,54,45-54,Agriculture,Formal,64.0
CIV,2016,Female,25,25-34,Agriculture,Informal,57933.0
CIV,2016,Female,25,25-34,Agriculture,Formal,576.0
CIV,2016,Female,26,25-34,Agriculture,Informal,55725.0
CIV,2016,Female,26,25-34,Agriculture,Formal,554.0
CIV,2016,Female,27,25-34,Agriculture,Informal,53547.0
CIV,2016,Female,27,25-34,Agriculture,Formal,532.0
CIV,2016,Female,28,25-34,Agriculture,Informal,51330.0
CIV,2016,Female,28,25-34,Agriculture,Formal,510.0
CIV,2016,Female,29,25-34,Agriculture,Informal,49165.0
CIV,2016,Female,29,25-34,Agriculture,Formal,489.0
CIV,2016,Female,30,25-34,Agriculture,Informal,47122.0
CIV,2016,Female,30,25-34,Agriculture,Formal,468.0
CIV,2016,Female,31,25-34,Agriculture,Informal,45082.0
CIV,2016,Female,31,25-34,Agriculture,Formal,448.0
CIV,2016,Female,32,25-34,Agriculture,Informal,43610.0
CIV,2016,Female,32,25-34,Agriculture,Formal,433.0
CIV,2016,Female,33,25-34,Agriculture,Informal,42958.0
CIV,2016,Female,33,25-34,Agriculture,Formal,427.0
CIV,2016,Female,34,25-34,Agriculture,Informal,42813.0
CIV,2016,Female,34,25-34,Agriculture,Formal,425.0
CIV,2016,Female,35,35-44,Agriculture,Informal,42538.0
CIV,2016,Female,35,35-44,Agriculture,Formal,519.0
CIV,2016,Female,36,35-44,Agriculture,Informal,42459.0
CIV,2016,Female,36,35-44,Agriculture,Formal,518.0
CIV,2016,Female,37,35-44,Agriculture,Informal,41957.0
CIV,2016,Female,37,35-44,Agriculture,Formal,512.0
CIV,2016,Female,38,35-44,Agriculture,Informal,40723.0
CIV,2016,Female,38,35-44,Agriculture,Formal,497.0
CIV,2016,Female,39,35-44,Agriculture,Informal,39005.0
CIV,2016,Female,39,35-44,Agriculture,Formal,476.0
CIV,2016,Female,40,35-44,Agriculture,Informal,37384.0
CIV,2016,Female,40,35-44,Agriculture,Formal,456.0
CIV,2016,Female,41,35-44,Agriculture,Informal,35785.0
CIV,2016,Female,41,35-44,Agriculture,Formal,436.0
CIV,2016,Female,42,35-44,Agriculture,Informal,34078.0
CIV,2016,Female,42,35-44,Agriculture,Formal,416.0
CIV,2016,Female,43,35-44,Agriculture,Informal,32272.0
CIV,2016,Female,43,35-44,Agriculture,Formal,394.0
CIV,2016,Female,44,35-44,Agriculture,Informal,30418.0
CIV,2016,Female,44,35-44,Agriculture,Formal,371.0
CIV,2016,Female,45,45-54,Agriculture,Informal,28740.0
CIV,2016,Female,45,45-54,Agriculture,Formal,153.0
CIV,2016,Female,46,45-54,Agriculture,Informal,26815.0
CIV,2016,Female,46,45-54,Agriculture,Formal,142.0
CIV,2016,Female,47,45-54,Agriculture,Informal,25087.0
CIV,2016,Female,47,45-54,Agriculture,Formal,133.0
CIV,2016,Female,48,45-54,Agriculture,Informal,23673.0
CIV,2016,Female,48,45-54,Agriculture,Formal,126.0
CIV,2016,Female,49,45-54,Agriculture,Informal,22480.0
CIV,2016,Female,49,45-54,Agriculture,Formal,119.0
CIV,2016,Female,50,45-54,Agriculture,Informal,21292.0
CIV,2016,Female,50,45-54,Agriculture,Formal,113.0
CIV,2016,Female,51,45-54,Agriculture,Informal,20149.0
CIV,2016,Female,51,45-54,Agriculture,Formal,107.0
CIV,2016,Female,52,45-54,Agriculture,Informal,19049.0
CIV,2016,Female,52,45-54,Agriculture,Formal,101.0
CIV,2016,Female,53,45-54,Agriculture,Informal,17970.0
CIV,2016,Female,53,45-54,Agriculture,Formal,95.0
CIV,2016,Female,54,45-54,Agriculture,Informal,16921.0
CIV,2016,Female,54,45-54,Agriculture,Formal,90.0
CIV,2017,Female,25,25-34,Agriculture,Informal,54759.0
CIV,2017,Female,25,25-34,Agriculture,Formal,4804.0
CIV,2017,Female,26,25-34,Agriculture,Informal,52665.0
CIV,2017,Female,26,25-34,Agriculture,Formal,4620.0
CIV,2017,Female,27,25-34,Agriculture,Informal,50580.0
CIV,2017,Female,27,25-34,Agriculture,Formal,4437.0
CIV,2017,Female,28,25-34,Agriculture,Informal,48443.0
CIV,2017,Female,28,25-34,Agriculture,Formal,4250.0
CIV,2017,Female,29,25-34,Agriculture,Informal,46347.0
CIV,2017,Female,29,25-34,Agriculture,Formal,4066.0
CIV,2017,Female,30,25-34,Agriculture,Informal,44360.0
CIV,2017,Female,30,25-34,Agriculture,Formal,3891.0
CIV,2017,Female,31,25-34,Agriculture,Informal,42369.0
CIV,2017,Female,31,25-34,Agriculture,Formal,3717.0
CIV,2017,Female,32,25-34,Agriculture,Informal,40927.0
CIV,2017,Female,32,25-34,Agriculture,Formal,3590.0
CIV,2017,Female,33,25-34,Agriculture,Informal,40282.0
CIV,2017,Female,33,25-34,Agriculture,Formal,3534.0
CIV,2017,Female,34,25-34,Agriculture,Informal,40134.0
CIV,2017,Female,34,25-34,Agriculture,Formal,3521.0
CIV,2017,Female,35,35-44,Agriculture,Informal,39211.0
CIV,2017,Female,35,35-44,Agriculture,Formal,4244.0
CIV,2017,Female,36,35-44,Agriculture,Informal,39117.0
CIV,2017,Female,36,35-44,Agriculture,Formal,4234.0
CIV,2017,Female,37,35-44,Agriculture,Informal,38669.0
CIV,2017,Female,37,35-44,Agriculture,Formal,4186.0
CIV,2017,Female,38,35-44,Agriculture,Informal,37606.0
CIV,2017,Female,38,35-44,Agriculture,Formal,4070.0
CIV,2017,Female,39,35-44,Agriculture,Informal,36125.0
CIV,2017,Female,39,35-44,Agriculture,Formal,3910.0
CIV,2017,Female,40,35-44,Agriculture,Informal,34731.0
CIV,2017,Female,40,35-44,Agriculture,Formal,3759.0
CIV,2017,Female,41,35-44,Agriculture,Informal,33365.0
CIV,2017,Female,41,35-44,Agriculture,Formal,3611.0
CIV,2017,Female,42,35-44,Agriculture,Informal,31850.0
CIV,2017,Female,42,35-44,Agriculture,Formal,3447.0
CIV,2017,Female,43,35-44,Agriculture,Informal,30162.0
CIV,2017,Female,43,35-44,Agriculture,Formal,3265.0
CIV,2017,Female,44,35-44,Agriculture,Informal,28376.0
CIV,2017,Female,44,35-44,Agriculture,Formal,3072.0
CIV,2017,Female,45,45-54,Agriculture,Informal,26632.0
CIV,2017,Female,45,45-54,Agriculture,Formal,2825.0
CIV,2017,Female,46,45-54,Agriculture,Informal,24795.0
CIV,2017,Female,46,45-54,Agriculture,Formal,2630.0
CIV,2017,Female,47,45-54,Agriculture,Informal,23148.0
CIV,2017,Female,47,45-54,Agriculture,Formal,2455.0
CIV,2017,Female,48,45-54,Agriculture,Informal,21811.0
CIV,2017,Female,48,45-54,Agriculture,Formal,2313.0
CIV,2017,Female,49,45-54,Agriculture,Informal,20689.0
CIV,2017,Female,49,45-54,Agriculture,Formal,2195.0
CIV,2017,Female,50,45-54,Agriculture,Informal,19568.0
CIV,2017,Female,50,45-54,Agriculture,Formal,2076.0
CIV,2017,Female,51,45-54,Agriculture,Informal,18486.0
CIV,2017,Female,51,45-54,Agriculture,Formal,1961.0
CIV,2017,Female,52,45-54,Agriculture,Informal,17455.0
CIV,2017,Female,52,45-54,Agriculture,Formal,1851.0
CIV,2017,Female,53,45-54,Agriculture,Informal,16456.0
CIV,2017,Female,53,45-54,Agriculture,Formal,1746.0
CIV,2017,Female,54,45-54,Agriculture,Informal,15497.0
CIV,2017,Female,54,45-54,Agriculture,Formal,1644.0
CIV,2018,Female,25,25-34,Agriculture,Informal,54192.0
CIV,2018,Female,25,25-34,Agriculture,Formal,2614.0
CIV,2018,Female,26,25-34,Agriculture,Informal,52139.0
CIV,2018,Female,26,25-34,Agriculture,Formal,2515.0
CIV,2018,Female,27,25-34,Agriculture,Informal,50071.0
CIV,2018,Female,27,25-34,Agriculture,Formal,2416.0
CIV,2018,Female,28,25-34,Agriculture,Informal,47931.0
CIV,2018,Female,28,25-34,Agriculture,Formal,2312.0
CIV,2018,Female,29,25-34,Agriculture,Informal,45812.0
CIV,2018,Female,29,25-34,Agriculture,Formal,2210.0
CIV,2018,Female,30,25-34,Agriculture,Informal,43795.0
CIV,2018,Female,30,25-34,Agriculture,Formal,2113.0
CIV,2018,Female,31,25-34,Agriculture,Informal,41771.0
CIV,2018,Female,31,25-34,Agriculture,Formal,2015.0
CIV,2018,Female,32,25-34,Agriculture,Informal,40292.0
CIV,2018,Female,32,25-34,Agriculture,Formal,1944.0
CIV,2018,Female,33,25-34,Agriculture,Informal,39611.0
CIV,2018,Female,33,25-34,Agriculture,Formal,1911.0
CIV,2018,Female,34,25-34,Agriculture,Informal,39433.0
CIV,2018,Female,34,25-34,Agriculture,Formal,1902.0
CIV,2018,Female,35,35-44,Agriculture,Informal,38987.0
CIV,2018,Female,35,35-44,Agriculture,Formal,2119.0
CIV,2018,Female,36,35-44,Agriculture,Informal,38848.0
CIV,2018,Female,36,35-44,Agriculture,Formal,2111.0
CIV,2018,Female,37,35-44,Agriculture,Informal,38406.0
CIV,2018,Female,37,35-44,Agriculture,Formal,2087.0
CIV,2018,Female,38,35-44,Agriculture,Informal,37419.0
CIV,2018,Female,38,35-44,Agriculture,Formal,2034.0
CIV,2018,Female,39,35-44,Agriculture,Informal,36060.0
CIV,2018,Female,39,35-44,Agriculture,Formal,1960.0
CIV,2018,Female,40,35-44,Agriculture,Informal,34782.0
CIV,2018,Female,40,35-44,Agriculture,Formal,1890.0
CIV,2018,Female,41,35-44,Agriculture,Informal,33539.0
CIV,2018,Female,41,35-44,Agriculture,Formal,1823.0
CIV,2018,Female,42,35-44,Agriculture,Informal,32100.0
CIV,2018,Female,42,35-44,Agriculture,Formal,1745.0
CIV,2018,Female,43,35-44,Agriculture,Informal,30409.0
CIV,2018,Female,43,35-44,Agriculture,Formal,1653.0
CIV,2018,Female,44,35-44,Agriculture,Informal,28568.0
CIV,2018,Female,44,35-44,Agriculture,Formal,1553.0
CIV,2018,Female,45,45-54,Agriculture,Informal,26731.0
CIV,2018,Female,45,45-54,Agriculture,Formal,1447.0
CIV,2018,Female,46,45-54,Agriculture,Informal,24849.0
CIV,2018,Female,46,45-54,Agriculture,Formal,1345.0
CIV,2018,Female,47,45-54,Agriculture,Informal,23157.0
CIV,2018,Female,47,45-54,Agriculture,Formal,1254.0
CIV,2018,Female,48,45-54,Agriculture,Informal,21786.0
CIV,2018,Female,48,45-54,Agriculture,Formal,1180.0
CIV,2018,Female,49,45-54,Agriculture,Informal,20638.0
CIV,2018,Female,49,45-54,Agriculture,Formal,1117.0
CIV,2018,Female,50,45-54,Agriculture,Informal,19483.0
CIV,2018,Female,50,45-54,Agriculture,Formal,1055.0
CIV,2018,Female,51,45-54,Agriculture,Informal,18363.0
CIV,2018,Female,51,45-54,Agriculture,Formal,994.0
CIV,2018,Female,52,45-54,Agriculture,Informal,17306.0
CIV,2018,Female,52,45-54,Agriculture,Formal,937.0
CIV,2018,Female,53,45-54,Agriculture,Informal,16301.0
CIV,2018,Female,53,45-54,Agriculture,Formal,883.0
CIV,2018,Female,54,45-54,Agriculture,Informal,15348.0
CIV,2018,Female,54,45-54,Agriculture,Formal,831.0
CIV,2019,Female,25,25-34,Agriculture,Informal,52759.0
CIV,2019,Female,25,25-34,Agriculture,Formal,608.0
CIV,2019,Female,26,25-34,Agriculture,Informal,50813.0
CIV,2019,Female,26,25-34,Agriculture,Formal,586.0
CIV,2019,Female,27,25-34,Agriculture,Informal,48824.0
CIV,2019,Female,27,25-34,Agriculture,Formal,563.0
CIV,2019,Female,28,25-34,Agriculture,Informal,46728.0
CIV,2019,Female,28,25-34,Agriculture,Formal,539.0
CIV,2019,Female,29,25-34,Agriculture,Informal,44628.0
CIV,2019,Female,29,25-34,Agriculture,Formal,515.0
CIV,2019,Female,30,25-34,Agriculture,Informal,42623.0
CIV,2019,Female,30,25-34,Agriculture,Formal,492.0
CIV,2019,Female,31,25-34,Agriculture,Informal,40607.0
CIV,2019,Female,31,25-34,Agriculture,Formal,468.0
CIV,2019,Female,32,25-34,Agriculture,Informal,39118.0
CIV,2019,Female,32,25-34,Agriculture,Formal,451.0
CIV,2019,Female,33,25-34,Agriculture,Informal,38406.0
CIV,2019,Female,33,25-34,Agriculture,Formal,443.0
CIV,2019,Female,34,25-34,Agriculture,Informal,38187.0
